player_0_name,player_1_name,player_0_team,player_1_team,player_0_selected,player_1_selected,player_0_first,player_1_first,winner_name
ショウガ,ルナ,"['ディンルー', 'パオジアン', 'ムゲンダイナ', 'イッカネズミ', 'ハバタクカミ', 'ポットデス']","['パオジアン', 'ランドロス(れいじゅう)', 'コライドン', 'イーユイ', 'ハバタクカミ', 'ガチグマ']","['ハバタクカミ', 'ディンルー', 'イッカネズミ']","['ランドロス(れいじゅう)', 'コライドン']",イッカネズミ,コライドン,ルナ
夏の砂時計,するめひめ,"['ガチグマ(アカツキ)', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'ヘイラッシャ', 'ハバタクカミ', 'アーマーガア']","['グライオン', 'ゴリランダー', 'ディンルー', 'パオジアン', 'ムゲンダイナ', 'ヘイラッシャ']","['ウーラオス(れんげき)', 'ヘイラッシャ']","['グライオン', 'ムゲンダイナ', 'ディンルー']",ウーラオス(れんげき),ムゲンダイナ,夏の砂時計
サトシ,NONO,"['アローラベトベトン', 'ディンルー', 'オーガポン(かまど)', 'バドレックス(こくば)', 'ヤミラミ', 'ママンボウ']","['ラティアス', 'ウーラオス(いちげき)', 'ハッサム', 'ミミッキュ', 'マシマシラ', 'テラパゴス(テラスタル)']","['オーガポン(かまど)', 'アローラベトベトン']","['ミミッキュ', 'ラティアス', 'マシマシラ']",オーガポン(かまど),ラティアス,サトシ
いくまろ,ビッパ,"['ゴリランダー', 'パオジアン', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'カイリュー', 'キョジオーン']","['パオジアン', 'ウーラオス(れんげき)', 'テツノワダチ', 'ハッサム', 'ミライドン', 'テツノカイナ']","['カイリュー', 'パオジアン', 'ゴリランダー']",['テツノカイナ'],カイリュー,テツノカイナ,ビッパ
Kurumi Wendy,Violet,"['オオニューラ', 'ガチグマ(アカツキ)', 'バドレックス(はくば)', 'カイリュー', 'ブリジュラス', 'オーロンゲ']","['キラフロル', 'ディンルー', 'チオンジェン', 'バドレックス(こくば)', 'カイリュー', 'ハバタクカミ']","['カイリュー', 'ガチグマ(アカツキ)', 'ブリジュラス']","['カイリュー', 'バドレックス(こくば)', 'ハバタクカミ']",ブリジュラス,カイリュー,Violet
オルテンシア,AKVきのこ,"['ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ヘイラッシャ', 'オーガポン(いしずえ)', 'ドオー', 'テラパゴス(テラスタル)']","['ディンルー', 'カビゴン', 'オーガポン(かまど)', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'カイリュー']","['テラパゴス(テラスタル)', 'オーガポン(いしずえ)', 'ドオー']","['カイリュー', 'オーガポン(かまど)', 'カビゴン']",オーガポン(いしずえ),オーガポン(かまど),AKVきのこ
まりるり,スカーレット,"['ディンルー', 'パオジアン', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'カイリュー', 'ブリジュラス']","['ガチグマ(アカツキ)', 'パオジアン', 'イーユイ', 'カイリュー', 'キョジオーン', 'ザシアン(けんのおう)']",['ブリジュラス'],"['ザシアン(けんのおう)', 'パオジアン', 'カイリュー']",ブリジュラス,ザシアン(けんのおう),まりるり
れんぴょろ,ギルガルド,"['ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ギラティナ(オリジン)', 'ハッサム', 'ハバタクカミ', 'バンギラス']","['ディンルー', 'オーガポン(かまど)', 'ウーラオス(れんげき)', 'カイリュー', 'ザシアン(けんのおう)', 'ハバタクカミ']","['ハバタクカミ', 'ハッサム', 'ランドロス(れいじゅう)']","['ハバタクカミ', 'カイリュー']",ハバタクカミ,ハバタクカミ,ギルガルド
バイオレット,わたぼう,"['パオジアン', 'ウーラオス(いちげき)', 'カイリュー', 'ハッサム', 'ルナアーラ', 'オーガポン(いしずえ)']","['コライドン', 'カイリュー', 'ハッサム', 'キョジオーン', 'ザシアン(けんのおう)', 'ハバタクカミ']","['カイリュー', 'パオジアン', 'ハッサム']",['コライドン'],ハッサム,コライドン,わたぼう
バイオレット,德・健・财,"['パオジアン', 'ウーラオス(いちげき)', 'カイリュー', 'ハッサム', 'ルナアーラ', 'オーガポン(いしずえ)']","['キラフロル', 'カイリュー', 'ママンボウ', 'ミミッキュ', 'テラパゴス(テラスタル)', 'ガチグマ']","['パオジアン', 'ハッサム', 'オーガポン(いしずえ)']","['ママンボウ', 'ミミッキュ', 'テラパゴス(テラスタル)']",オーガポン(いしずえ),ママンボウ,德・健・财
2だいめやほ,バイオレット,"['ディンルー', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'カイリュー', 'ウルガモス', 'ブリジュラス']","['キラフロル', 'ゴリランダー', 'パオジアン', 'テツノワダチ', 'ミミッキュ', 'テラパゴス(テラスタル)']","['バドレックス(こくば)', 'ディンルー', 'ウーラオス(れんげき)']","['パオジアン', 'ゴリランダー', 'テツノワダチ']",バドレックス(こくば),テツノワダチ,2だいめやほ
ヒサ,PriDe/oll,"['オーガポン(かまど)', 'バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ブリジュラス', 'オーロンゲ']","['ディンルー', 'カイリュー', 'ミミッキュ', 'ガラルマタドガス', 'ハバタクカミ', 'テラパゴス(テラスタル)']",['オーガポン(かまど)'],"['ハバタクカミ', 'ディンルー', 'ガラルマタドガス']",オーガポン(かまど),ガラルマタドガス,ヒサ
こうちゃん,daa,"['ガチグマ(アカツキ)', 'パオジアン', 'イーユイ', 'カイリュー', 'ザシアン(けんのおう)', 'ハバタクカミ']","['ウガツホムラ', 'イダイナキバ', 'ハッサム', 'ミミッキュ', 'ハバタクカミ', 'テラパゴス(テラスタル)']","['ザシアン(けんのおう)', 'パオジアン', 'カイリュー']","['イダイナキバ', 'ハッサム', 'ミミッキュ']",パオジアン,イダイナキバ,こうちゃん
すずめ,sh,"['グライオン', 'クレベース', 'アローラベトベトン', 'ムゲンダイナ', 'ラッキー', 'ヘイラッシャ']","['オーガポン(かまど)', 'テツノワダチ', 'カイリュー', 'ヘイラッシャ', 'ミライドン', 'オーロンゲ']","['グライオン', 'ラッキー', 'ヘイラッシャ']","['オーガポン(かまど)', 'オーロンゲ']",ラッキー,オーロンゲ,sh
PriDe/oll,ヒサ,"['ディンルー', 'カイリュー', 'ミミッキュ', 'ガラルマタドガス', 'ハバタクカミ', 'テラパゴス(テラスタル)']","['オーガポン(かまど)', 'バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ブリジュラス', 'オーロンゲ']","['カイリュー', 'ディンルー', 'ハバタクカミ']","['オーガポン(かまど)', 'オーロンゲ', 'ブリジュラス']",ディンルー,ブリジュラス,PriDe/oll
まりるり,コバルト,"['ディンルー', 'パオジアン', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'カイリュー', 'ブリジュラス']","['バドレックス(こくば)', 'ウーラオス(れんげき)', 'ミミッキュ', 'ヘイラッシャ', 'パーモット', 'バンギラス']","['カイリュー', 'バドレックス(こくば)', 'ブリジュラス']","['バドレックス(こくば)', 'ミミッキュ', 'ウーラオス(れんげき)']",バドレックス(こくば),バドレックス(こくば),まりるり
はなみずき,まぐね,"['ザマゼンタ(たてのおう)', 'ガチグマ(アカツキ)', 'カイリュー', 'ママンボウ', 'テツノブジン', 'トドロクツキ']","['ランドロス(けしん)', 'アシレーヌ', 'ガチグマ(アカツキ)', 'パオジアン', 'カイリュー', 'ザシアン(けんのおう)']","['ガチグマ(アカツキ)', 'ママンボウ', 'テツノブジン']","['カイリュー', 'ザシアン(けんのおう)']",ママンボウ,カイリュー,まぐね
ちゃこすけ,マブシ,"['サーフゴー', 'エルフーン', 'ハバタクカミ', 'テラパゴス(テラスタル)', 'アーマーガア', 'ドーブル']","['ディンルー', 'カイオーガ', 'パオジアン', 'キョジオーン', 'ドオー', 'ドヒドイデ']","['ハバタクカミ', 'エルフーン', 'ドーブル']",['パオジアン'],ハバタクカミ,パオジアン,マブシ
すいぜい,husky,"['コライドン', 'イーユイ', 'ヘイラッシャ', 'ハバタクカミ', 'ガチグマ', 'テツノカイナ']","['ディンルー', 'オオニューラ', 'ウーラオス(れんげき)', 'ヒードラン', 'ルナアーラ', 'ハバタクカミ']","['ハバタクカミ', 'コライドン', 'イーユイ']","['ハバタクカミ', 'ディンルー', 'ヒードラン']",ハバタクカミ,ハバタクカミ,すいぜい
德・健・财,よざくら,"['キラフロル', 'カイリュー', 'ママンボウ', 'ミミッキュ', 'テラパゴス(テラスタル)', 'ガチグマ']","['グライオン', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'カイリュー', 'ガオガエン', 'アーマーガア']",['キラフロル'],"['カイリュー', 'ガオガエン', 'ウーラオス(れんげき)']",キラフロル,ウーラオス(れんげき),德・健・财
ユキ,ななみ,"['グライオン', 'キラフロル', 'モンメン', 'ホウオウ', 'エルフーン', 'ヘイラッシャ']","['ザマゼンタ(たてのおう)', 'ラティオス', 'ランドロス(けしん)', 'サーフゴー', 'マスカーニャ', 'エンテイ']","['グライオン', 'ホウオウ', 'ヘイラッシャ']","['ラティオス', 'マスカーニャ']",ホウオウ,マスカーニャ,ななみ
カミホ,かな,"['ランドロス(れいじゅう)', 'ヒートロトム', 'ウーラオス(れんげき)', 'ハッサム', 'ミライドン', 'テツノカイナ']","['ガチグマ(アカツキ)', 'イーユイ', 'コライドン', 'ドリュウズ', 'ハバタクカミ', 'バンギラス']","['ミライドン', 'ウーラオス(れんげき)']","['ハバタクカミ', 'コライドン', 'バンギラス']",ウーラオス(れんげき),コライドン,カミホ
ゆ,sh,"['チオンジェン', 'パオジアン', 'ムゲンダイナ', 'ランドロス(れいじゅう)', 'ハッサム', 'ハバタクカミ']","['オーガポン(かまど)', 'テツノワダチ', 'カイリュー', 'ヘイラッシャ', 'ミライドン', 'オーロンゲ']","['ハッサム', 'ランドロス(れいじゅう)', 'チオンジェン']","['カイリュー', 'オーガポン(かまど)', 'テツノワダチ']",ランドロス(れいじゅう),カイリュー,sh
バンブー,ゆんた。,"['キラフロル', 'チオンジェン', 'バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'カイリュー']","['ゴリランダー', 'ディンルー', 'オーガポン(かまど)', 'バドレックス(こくば)', 'パオジアン', 'ランドロス(れいじゅう)']","['バドレックス(こくば)', 'チオンジェン', 'ウーラオス(れんげき)']","['ゴリランダー', 'ランドロス(れいじゅう)', 'ディンルー']",チオンジェン,ゴリランダー,ゆんた。
しゅばばばば,AQ,"['アローラキュウコン', 'ガチグマ(アカツキ)', 'ホウオウ', 'ウーラオス(れんげき)', 'ドラパルト', 'ハバタクカミ']","['ゴリランダー', 'パオジアン', 'カイオーガ', 'ウーラオス(れんげき)', 'テツノワダチ', 'ハバタクカミ']","['ハバタクカミ', 'ホウオウ']","['パオジアン', 'ゴリランダー', 'テツノワダチ']",ホウオウ,テツノワダチ,しゅばばばば
Violet,うみはる,"['キラフロル', 'ディンルー', 'チオンジェン', 'バドレックス(こくば)', 'カイリュー', 'ハバタクカミ']","['バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ランターン', 'ハッサム', 'オニシズクモ']","['キラフロル', 'ディンルー', 'カイリュー']","['ランドロス(れいじゅう)', 'ウーラオス(れんげき)']",キラフロル,ウーラオス(れんげき),うみはる
ゆんた。,ヘルメッポ,"['ゴリランダー', 'ディンルー', 'オーガポン(かまど)', 'バドレックス(こくば)', 'パオジアン', 'ランドロス(れいじゅう)']","['ディンルー', 'ガチグマ(アカツキ)', 'カイリュー', 'サーフゴー', 'ヘイラッシャ', 'ザシアン(けんのおう)']","['オーガポン(かまど)', 'ゴリランダー', 'ランドロス(れいじゅう)']","['ガチグマ(アカツキ)', 'ザシアン(けんのおう)']",ゴリランダー,ガチグマ(アカツキ),ヘルメッポ
まぐね,バンブー,"['ランドロス(けしん)', 'アシレーヌ', 'ガチグマ(アカツキ)', 'パオジアン', 'カイリュー', 'ザシアン(けんのおう)']","['キラフロル', 'チオンジェン', 'バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'カイリュー']","['ザシアン(けんのおう)', 'ランドロス(けしん)']","['カイリュー', 'キラフロル', 'ランドロス(れいじゅう)']",ザシアン(けんのおう),ランドロス(れいじゅう),まぐね
ビッパ,バイオレット,"['パオジアン', 'ウーラオス(れんげき)', 'テツノワダチ', 'ハッサム', 'ミライドン', 'テツノカイナ']","['パオジアン', 'ウーラオス(いちげき)', 'カイリュー', 'ハッサム', 'ルナアーラ', 'オーガポン(いしずえ)']","['ハッサム', 'ウーラオス(れんげき)', 'テツノワダチ']","['ルナアーラ', 'オーガポン(いしずえ)']",ハッサム,オーガポン(いしずえ),バイオレット
あらたま,SV,"['ディンルー', 'ピクシー', 'パオジアン', 'ルギア', 'ヘイラッシャ', 'ハピナス']","['バドレックス(はくば)', 'ウーラオス(れんげき)', 'ミミッキュ', 'ブリジュラス', 'ハバタクカミ', 'ガチグマ']","['パオジアン', 'ディンルー', 'ルギア']","['ミミッキュ', 'バドレックス(はくば)', 'ブリジュラス']",ルギア,バドレックス(はくば),SV
ショウガ,ヘルメッポ,"['ディンルー', 'パオジアン', 'ムゲンダイナ', 'イッカネズミ', 'ハバタクカミ', 'ポットデス']","['ディンルー', 'ガチグマ(アカツキ)', 'カイリュー', 'サーフゴー', 'ヘイラッシャ', 'ザシアン(けんのおう)']","['ハバタクカミ', 'ディンルー', 'ムゲンダイナ']","['カイリュー', 'ディンルー', 'ヘイラッシャ']",ハバタクカミ,カイリュー,ヘルメッポ
ルナ,アイギス,"['パオジアン', 'ランドロス(れいじゅう)', 'コライドン', 'イーユイ', 'ハバタクカミ', 'ガチグマ']","['ザマゼンタ(たてのおう)', 'ディンルー', 'カイリュー', 'キョジオーン', 'ハバタクカミ', 'ガチグマ']","['イーユイ', 'パオジアン', 'ハバタクカミ']","['カイリュー', 'ガチグマ', 'ハバタクカミ']",イーユイ,ガチグマ,ルナ
妲己,オルテンシア,"['ガチグマ(アカツキ)', 'イーユイ', 'カイリュー', 'キョジオーン', 'ザシアン(けんのおう)', 'ハバタクカミ']","['ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ヘイラッシャ', 'オーガポン(いしずえ)', 'ドオー', 'テラパゴス(テラスタル)']","['カイリュー', 'ザシアン(けんのおう)', 'イーユイ']","['ランドロス(れいじゅう)', 'オーガポン(いしずえ)']",カイリュー,ランドロス(れいじゅう),オルテンシア
バイオレット,バイオレット,"['グライオン', 'オーガポン(かまど)', 'バドレックス(こくば)', 'カイリュー', 'ママンボウ', 'ハッサム']","['キラフロル', 'ゴリランダー', 'パオジアン', 'テツノワダチ', 'ミミッキュ', 'テラパゴス(テラスタル)']","['ママンボウ', 'バドレックス(こくば)']","['パオジアン', 'テラパゴス(テラスタル)', 'テラパゴス(ステラ)', 'ゴリランダー']",ママンボウ,テラパゴス(テラスタル),バイオレット
株式投資の王,バイオレット,"['ラティアス', 'キノガッサ', 'ガチグマ(アカツキ)', 'バドレックス(はくば)', 'ウーラオス(れんげき)', 'ハバタクカミ']","['キラフロル', 'ゴリランダー', 'パオジアン', 'テツノワダチ', 'ミミッキュ', 'テラパゴス(テラスタル)']","['バドレックス(はくば)', 'ラティアス', 'ウーラオス(れんげき)']","['パオジアン', 'テラパゴス(テラスタル)', 'ミミッキュ']",バドレックス(はくば),パオジアン,バイオレット
サトシ,アキ,"['アローラベトベトン', 'ディンルー', 'オーガポン(かまど)', 'バドレックス(こくば)', 'ヤミラミ', 'ママンボウ']","['ゴリランダー', 'カイオーガ', 'パオジアン', 'ランドロス(れいじゅう)', 'モルペコ(まんぷく)', 'ブリジュラス']","['ヤミラミ', 'バドレックス(こくば)', 'オーガポン(かまど)']","['カイオーガ', 'ゴリランダー', 'ブリジュラス']",ヤミラミ,ブリジュラス,サトシ
やすひら,あやかな,"['ランドロス(れいじゅう)', 'コライドン', 'テツノツツミ', 'ブリジュラス', 'ハバタクカミ', 'オーロンゲ']","['ガチグマ(アカツキ)', 'ウーラオス(れんげき)', 'カイリュー', 'ミミッキュ', 'イーユイ', 'ネクロズマ(たそがれ)']","['ハバタクカミ', 'ランドロス(れいじゅう)', 'ブリジュラス']","['イーユイ', 'ウーラオス(れんげき)', 'カイリュー']",ランドロス(れいじゅう),イーユイ,あやかな
しゅん,スカーレット,"['ディンルー', 'オオニューラ', 'ギラティナ(オリジン)', 'ヒードラン', 'ハバタクカミ', 'テツノカイナ']","['パオジアン', 'テツノワダチ', 'カイリュー', 'ハッサム', 'ミミッキュ', 'ミライドン']","['ディンルー', 'テツノカイナ', 'ギラティナ(オリジン)']","['カイリュー', 'ミライドン']",ディンルー,カイリュー,スカーレット
株式投資の王,マッキー,"['ラティアス', 'キノガッサ', 'ガチグマ(アカツキ)', 'バドレックス(はくば)', 'ウーラオス(れんげき)', 'ハバタクカミ']","['ガチグマ(アカツキ)', 'パオジアン', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ミライドン', 'オーロンゲ']","['バドレックス(はくば)', 'ラティアス', 'ウーラオス(れんげき)']","['パオジアン', 'ミライドン', 'オーロンゲ']",ウーラオス(れんげき),オーロンゲ,株式投資の王
